0,0,0,0,0
0.001001,0,0,0,0
0.002002,0,0,0,0
0.003003,0,0,0,0
0.004004,0,0,0,0
0.00500501,0,0,0,0
0.00600601,0,0,0,0
0.00700701,0,0,0,0
0.00800801,0,0,0,0
0.00900901,0,0,0,0
0.01001,0,0,0,0
0.011011,0,0,0,0
0.012012,0,0,0,0
0.013013,0,0,0,0
0.014014,0,0,0,0
0.015015,0,0,0,0
0.016016,0,0,0,1.59766e-07
0.017017,0,0,0,0.000244256
0.018018,0,0,0,0.0046564
0.019019,0,0,0,0.0275181
0.02002,0,0,0,0.0923683
0.021021,0,0,0,0.219586
0.022022,0,0,0,0.408175
0.023023,0,0,0,0.623436
0.024024,0,0,0,0.809633
0.025025,0,0,0,0.928044
0.026026,0,0,0,0.981214
0.027027,0,0,0,0.997017
0.028028,0,0,0,0.999773
0.029029,0,0,0,0.999995
0.03003,0,0,0,1
0.031031,0,0,0,1
0.032032,0,0,1.59766e-07,1
0.033033,0,0,1.94975e-05,1
0.034034,0,0,0.000244256,1
0.035035,0,0,0.00132831,0.999999
0.036036,0,0,0.0046564,0.999989
0.037037,0,0,0.0124277,0.999923
0.038038,0,0,0.0275181,0.999621
0.039039,0,0,0.0531427,0.998587
0.04004,0,0,0.0923683,0.995725
0.041041,0,0,0.147527,0.989058
0.042042,0,0,0.219586,0.975593
0.043043,0,0,0.307568,0.951526
0.044044,0,0,0.408175,0.912904
0.045045,0,0,0.515846,0.856681
0.046046,0,0,0.623436,0.781874
0.047047,0,0,0.723462,0.690364
0.048048,0,0,0.809633,0.586937
0.049049,0,0,0.878109,0.478461
0.0500501,0,0,0.928044,0.372471
0.0510511,0,0,0.961248,0.275684
0.0520521,0,0,0.981214,0.192924
0.0530531,0,0,0.991945,0.126673
0.0540541,0,0,0.997017,0.0771828
0.0550551,0,0,0.999077,0.0429458
0.0560561,0,0,0.999773,0.0213072
0.0570571,0,0,0.999959,0.00908725
0.0580581,0,0,0.999995,0.00313878
0.0590591,0,0,1,0.00078969
0.0600601,0,0,1,0.000116414
0.0610611,0,0,1,5.65738e-06
0.0620621,0,0,1,-2.56011e-09
0.0630631,0,4.48679e-10,1,0
0.0640641,0,1.59766e-07,1,0
0.0650651,0,2.9001e-06,1,0
0.0660661,0,1.94975e-05,1,0
0.0670671,0,8.00307e-05,1,0
0.0680681,0,0.000244256,1,0
0.0690691,0,0.000611504,1,0
0.0700701,0,0.00132831,0.999999,0
0.0710711,0,0.00259296,0.999997,0
0.0720721,0,0.0046564,0.999989,0
0.0730731,0,0.00781969,0.999969,0
0.0740741,0,0.0124277,0.999923,0
0.0750751,0,0.0188599,0.999822,0
0.0760761,0,0.0275181,0.999621,0
0.0770771,0,0.038812,0.999247,0
0.0780781,0,0.0531427,0.998587,0
0.0790791,0,0.0708851,0.997484,0
0.0800801,0,0.0923683,0.995725,0
0.0810811,0,0.117856,0.993031,0
0.0820821,0,0.147527,0.989058,0
0.0830831,0,0.181454,0.983399,0
0.0840841,0,0.219586,0.975593,0
0.0850851,0,0.261737,0.965139,0
0.0860861,0,0.307568,0.951526,0
0.0870871,0,0.356593,0.93426,0
0.0880881,0,0.408175,0.912904,0
0.0890891,0,0.461549,0.887115,0
0.0900901,0,0.515846,0.856681,0
0.0910911,0,0.570129,0.821555,0
0.0920921,0,0.623436,0.781874,0
0.0930931,0,0.674833,0.737971,0
0.0940941,0,0.723462,0.690364,0
0.0950951,0,0.768587,0.639745,0
0.0960961,0,0.809633,0.586937,0
0.0970971,0,0.846206,0.532856,0
